id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2566204,Private entry motel style room with ensuite,4327305,Fiona,,ESPERANCE,-33.86702,121.88323,Private room,119,3,174,2022-04-01,1.66,1,0,18,
390748,Relaxing Spa 10 min from the City,1937593,Chantelle & Lance,,CANNING,-32.01614,115.90706,Entire home/apt,800,2,38,2015-12-08,0.29,1,364,0,
1201497,The Hideaway,3377184,Te-NeeleAndKane,,BELMONT,-31.93533,115.94099,Entire home/apt,83,1,893,2022-11-09,7.75,1,244,50,
2571923,The Ultimate Retro Beach Shack,163922,Benedict,,JERRAMUNGUP,-34.44342,119.39519,Entire home/apt,266,2,239,2022-11-04,2.29,1,34,42,
2589277,Quiet city home near train & river,2219390,Deborah,,VINCENT,-31.94383,115.87864,Entire home/apt,100,28,87,2022-10-31,0.97,1,184,2,
1206699,Cosy Bedroom with own bathroom,6592108,Gwen,,WANNEROO,-31.72154,115.78575,Private room,56,1,4,2022-11-08,0.04,1,235,1,
423227,Eclectic Room for Vegan Guests,1724505,Linda,,VINCENT,-31.93885,115.8811,Private room,80,2,59,2022-06-02,0.47,4,295,8,
429588,"2 Bdrm, 1 Bthrm-City-WIFI-Pool-on Free Bus Route",2091272,Brenda,,PERTH,-31.958879,115.873207,Entire home/apt,339,2,27,2022-10-28,0.28,3,60,1,
2589912,Koolinda -Perfect for Families and Friend Getaways,13259629,Donna And Karl,,BROOME,-17.97284,122.23047,Entire home/apt,1146,3,31,2022-10-19,0.40,1,134,8,
454941,Peaceful large queen room by creek,1548293,Yan,,GOSNELLS,-32.03238,115.958,Private room,60,7,11,2022-08-29,0.10,7,360,4,
1233656,"Rustic, restored cottage overlooking Balingup.",6728202,Al,,DONNYBROOK-BALINGUP,-33.75711,115.97846,Entire home/apt,168,2,82,2022-11-20,2.07,1,326,34,
2646063,Broadway 2 Crawley Apartment,12629396,Terry,,NEDLANDS,-31.98097,115.814,Entire home/apt,164,4,17,2020-09-05,0.18,11,0,0,
1234975,Charming House in heart of Subiaco,6733465,Valerie,,SUBIACO,-31.95641,115.81855,Entire home/apt,220,15,0,,,1,297,0,
455658,Your Own Room - Spacious House Next to a Park,2264870,Edwin,,COCKBURN,-32.17133,115.84797,Private room,40,2,8,2019-09-07,0.10,1,302,0,
2679754,2 Bedroom Unit Centrally located,13721542,Jo,,BUNBURY,-33.33035,115.62968,Entire home/apt,155,2,95,2022-11-04,0.98,2,296,10,
502563,Resort-Style Home,2479925,El,,JOONDALUP,-31.76679,115.78872,Entire home/apt,301,6,38,2022-11-14,0.30,2,10,11,
1260996,2 Double Bedrooms in Private House.,6868475,Robyn,,MURRAY,-32.58318,115.79354,Private room,60,1,177,2022-11-18,1.57,1,155,43,
1281541,HOUSE OF REST 2BR apt 2.5km fr city,6973407,Mabel,,STIRLING,-31.93691,115.8781,Entire home/apt,110,180,12,2014-02-13,0.11,1,176,0,
2703154,Beach retreat,509371,Megan,,JOONDALUP,-31.78191,115.74958,Private room,120,2,9,2022-11-04,0.11,1,0,2,
529187,Experience hospitality in our home!,2599999,Miri,,ARMADALE,-32.17342,116.0065,Private room,150,1,0,,,1,365,0,
541072,"Beachside House-Prevelly Villas,Margaret River",2659891,Deirdre And Peter,,AUGUSTA-MARGARET RIVER,-33.97896,114.99394,Entire home/apt,250,2,33,2022-10-25,0.30,3,233,14,
2710890,Denham Holiday Home,12787237,Jo,,SHARK BAY,-25.92394,113.53619,Entire home/apt,99,2,329,2022-11-16,3.21,1,227,38,
552762,Rose on Surrey!  Bed and Breakfast,2716604,Michele,,BELMONT,-31.95904,115.90662,Private room,119,2,132,2022-11-12,1.05,1,322,18,
1337769,Paradise on the Murray River,7255000,Geoff,,MURRAY,-32.58262,115.78284,Entire home/apt,289,2,77,2022-03-14,0.74,1,280,8,
1349879,Billie cottage,5216536,Wouter,,WANDERING,-32.69517,116.71559,Entire home/apt,205,1,79,2022-11-06,0.71,2,347,9,
2766826,Dunsborough Holiday Apartment,14151481,Megan,,BUSSELTON,-33.6144,115.10893,Entire home/apt,257,2,204,2022-11-20,1.97,1,75,29,
1378479,Forrest Tranquility & Privacy,7467101,Kathleen,,BRIDGETOWN-GREENBUSHES,-34.0337,116.23242,Entire home/apt,130,1,124,2022-11-20,1.14,1,74,32,
566327,Cape Illawarra - Architect's Bliss! Bush/wine/surf,2785721,Geri & Greg,,AUGUSTA-MARGARET RIVER,-33.94986,115.0574,Entire home/apt,330,3,29,2022-04-22,0.24,1,34,1,
2778738,Peace & Tranquility in Karlkurla.,9185284,Nicole,,KALGOORLIE-BOULDER,-30.71957,121.44859,Private room,90,3,66,2022-10-20,0.64,1,294,8,
567450,Lennys: Home SweetHome,2559435,Lenny,,GOSNELLS,-32.07549,115.99272,Private room,50,2,8,2022-10-02,0.07,1,82,4,
2778974,Acacia B&B Jurien Bay,354619,Mary,,DANDARAGAN,-30.29724,115.04857,Private room,135,1,214,2022-11-14,2.13,1,122,53,
588298,Semi Detached Suite - Close to City,2901891,Annette,,VINCENT,-31.92219,115.85459,Entire home/apt,126,2,358,2022-11-10,2.86,1,265,42,
1382863,Tiny house stay  on permaculture Farm,4206094,Do,,AUGUSTA-MARGARET RIVER,-33.91726,115.04256,Private room,79,2,207,2022-11-13,1.91,1,310,22,
2794502,Boyd Sea view,3161391,Michael,,COCKBURN,-32.07991,115.76156,Entire home/apt,160,3,35,2022-11-15,0.33,10,83,9,
1410839,"Cosy 3 BRM Cottage, sleeps 6, close to everything",7606780,Alex And Edith,,VICTORIA PARK,-31.9987,115.89888,Entire home/apt,192,2,232,2022-10-29,3.31,1,12,35,
594849,COZY RETRO STYLE Duplex Perth,2939181,Rika,,SOUTH PERTH,-31.98394,115.88867,Entire home/apt,133,2,696,2022-11-13,5.66,1,80,69,
2811732,Peaceful Sustainable duplex in native bush block,14383650,Severine,,AUGUSTA-MARGARET RIVER,-33.95521,115.01961,Entire home/apt,140,2,402,2022-11-12,3.90,1,97,47,
624479,Cafe Heaven Mt Lawley 10min to CITY,3098327,Merrian,,VINCENT,-31.93947,115.873,Private room,70,2,44,2020-02-20,0.35,2,0,0,
1423436,Augusta Holiday House,7661339,Rachel,,AUGUSTA-MARGARET RIVER,-34.30755,115.15834,Entire home/apt,191,2,20,2022-09-28,0.19,1,301,3,
2827677,Your Own Space,14466096,Barb & Harry,,VINCENT,-31.9394,115.84586,Entire home/apt,45,181,12,2015-04-06,0.12,2,0,0,
1521619,Comfy Cottage on Perth's Doorstep,121587,Andrea,,BAYSWATER,-31.93387,115.8868,Entire home/apt,140,2,148,2022-10-23,1.81,1,2,20,
636338,Nature-lovers paradise 20min to CBD,1548293,Yan,,GOSNELLS,-32.03238,115.958,Private room,60,6,11,2022-11-06,0.09,7,349,2,
2851529,Wisti Room,14581111,Barb,,SWAN,-31.87125,115.89689,Private room,31,2,102,2019-11-27,1.08,3,22,0,
645598,The Budget House 12km from Perth in leafy setting,1556947,Amber And Theresa,,WANNEROO,-31.84731,115.85116,Entire home/apt,140,6,98,2022-11-01,0.80,2,324,11,
1527235,Luxury Private Room 8 mins to City!,8147988,Sharon,,SOUTH PERTH,-32.00648,115.87385,Private room,110,1,23,2022-10-23,0.20,1,353,12,
2852262,"Frangipani Villa Innaloo, Close to beach, shops",14582053,John,,STIRLING,-31.88497,115.78956,Entire home/apt,200,5,63,2021-12-30,0.69,3,200,3,
661474,★Family Home★Deluxe & Ideal★FREE WIFI & GIFTS,3339927,Amirah,,CANNING,-32.07286,115.92149,Entire home/apt,300,3,11,2022-10-27,0.14,6,114,5,
2877751,Riverview Apartment,10953557,Ann,,EAST FREMANTLE,-32.03814,115.76386,Entire home/apt,103,60,66,2021-01-06,0.64,2,0,0,
1606282,"Double rm,  Vic Pk end of Burswood",8557399,Kate,,VICTORIA PARK,-31.97234,115.8983,Private room,56,1,66,2022-11-15,0.62,2,256,19,
2882462,Greenhead South Bay Escape,14731506,Natalie,,COOROW,-30.07126,114.96977,Entire home/apt,270,2,43,2022-10-24,0.46,1,256,9,
1619973,Eagle's Nest Lookout Bungalow. Ocean Beach,8618913,John,,DENMARK,-35.007,117.32367,Entire home/apt,151,2,278,2022-11-06,2.65,2,152,37,
662655,Comfy queen room by creek AC NBN,1548293,Yan,,GOSNELLS,-32.03294,115.95893,Private room,50,6,11,2021-09-06,0.09,7,348,0,
662660,Cafe Heaven Blue Room Mt Lawley,3098327,Merrian,,VINCENT,-31.93798,115.87341,Private room,70,2,75,2021-09-28,0.62,2,0,0,
667201,Leafy Courtyard Aptmt! Mt Lawley,3374886,Geoff & Lyn,,STIRLING,-31.93019,115.87867,Entire home/apt,95,3,212,2022-11-01,1.71,1,282,25,
2884059,John Street Townhouse,14740468,Rose,,COTTESLOE,-31.99433,115.7526,Entire home/apt,330,3,73,2022-11-18,0.78,1,233,25,
668366,The Coach House - Rustic Charm &  Pool,3383167,Noelene,,SUBIACO,-31.95028,115.82215,Entire home/apt,155,5,84,2022-10-28,0.68,1,290,15,
1649063,Your private space near everything!,8145217,Noelle,,FREMANTLE,-32.06055,115.74929,Entire home/apt,193,3,151,2022-11-21,1.36,1,180,22,
2899431,Studio 208 has  180 degree ocean views,14820023,Mary,,FREMANTLE,-32.0517,115.7555,Entire home/apt,120,5,29,2022-09-06,0.28,23,256,10,
1653068,Fremantle Garden Cottage,8766429,SmartStayWA,,FREMANTLE,-32.0606,115.77391,Entire home/apt,109,2,56,2022-02-21,0.51,50,0,3,
2899546,South Beach 12 walk to the beach and  restaurants,14820023,Mary,,FREMANTLE,-32.06846,115.75288,Entire home/apt,154,5,16,2022-11-17,0.16,23,246,4,
2901312,The Lounge - Central Fremantle 1 Bed apartment,14827749,Donna,,FREMANTLE,-32.05277,115.74766,Entire home/apt,130,3,120,2022-11-17,1.18,1,158,29,
1679708,Cosy 1BR near the river,4637490,Peter,,SUBIACO,-31.98819,115.81551,Entire home/apt,250,1,0,,,1,0,0,
672458,Welcome to our cosy house,3339927,Amirah,,CANNING,-32.03625,115.91183,Entire home/apt,300,3,7,2022-06-06,0.09,6,111,2,
2927794,ROOM w/ PRIV. BATH  2 CLASSY 2 PASS,5745887,Carmen,,JOONDALUP,-31.80245,115.75043,Private room,133,1,9,2019-09-09,0.09,8,347,0,
678944,Black George House Country Retreat,3455563,Gordon,,MANJIMUP,-34.31527,116.17746,Entire home/apt,125,2,462,2022-11-07,3.75,1,268,49,
2927801,THE SPANISH LODGE #2 pets o.k. 24 hrs,5745887,Carmen,,JOONDALUP,-31.80234,115.74992,Private room,121,1,4,2022-05-18,0.05,8,352,1,
682266,John & Lyns/Quiet Family Home,793327,Lyn & John,,JOONDALUP,-31.75782,115.75606,Private room,38,2,91,2022-09-29,0.75,2,316,11,
1691504,Allora Apartment Applecross,827051,Carol,,MELVILLE,-32.00889,115.83494,Entire home/apt,150,2,89,2022-09-19,0.80,2,151,13,
2951086,Private Guesthouse >2min walk to Freo,7467951,David,,FREMANTLE,-32.0529,115.75256,Private room,155,2,0,,,4,0,0,
682524,Perth Pearsall Flat 23km From City!,1556947,Amber And Theresa,,WANNEROO,-31.7782,115.81276,Entire home/apt,100,6,86,2022-10-01,0.71,2,318,10,
2959429,Camp overnight - Food & tour incl.,15105289,Kimberley Dreamtime Adventure Tours,,DERBY-WEST KIMBERLEY,-18.012,124.01004,Private room,492,1,0,,,2,365,0,
706728,Kambarang Eco-cabin,3632460,Sherry (And Barrie),,DONNYBROOK-BALINGUP,-33.56131,115.9851,Entire home/apt,164,2,163,2022-09-18,1.35,1,291,9,
1715792,Quenda Luxury Nature Getaway - Perth Hills,3992964,Claire & Jeremy (Quenda Guesthouse),,MUNDARING,-31.87882,116.12727,Private room,189,2,81,2022-11-20,0.96,3,37,20,
1738219,Kalbarri At Resort,4900907,Brenda,,NORTHAMPTON,-27.70219,114.16848,Entire home/apt,166,3,45,2022-10-12,0.42,2,303,6,
2959542,Deluxe Double Room with Shared Bathroom (2),851626,Jodi & Kyle,,JOONDALUP,-31.76683,115.74149,Private room,115,2,12,2022-07-23,0.12,5,317,4,
713282,"Beachfront the WEDGE on the beach,  Mandurah",3671146,Denise & Barry,,MANDURAH,-32.52651,115.6957,Entire home/apt,251,4,21,2022-11-11,0.21,2,312,7,
718652,Unique Duplex with Treetop Balcony,1724505,Linda,,VINCENT,-31.94041,115.88001,Entire home/apt,100,4,51,2022-07-07,0.41,4,207,10,
2959871,3 Day Bush Adventure,15105289,Kimberley Dreamtime Adventure Tours,,DERBY-WEST KIMBERLEY,-18.01362,124.00894,Private room,710,2,0,,,2,365,0,
2960449,Granita's 20 walk to the beach and restaurants,14820023,Mary,,FREMANTLE,-32.06905,115.75316,Entire home/apt,150,5,6,2021-05-01,0.17,23,264,0,
725819,"Room single Upmarket near beaches,",3754542,Margaret,,STIRLING,-31.91586,115.7777,Private room,75,2,45,2022-11-06,0.37,7,298,13,
2963769,Mandurah Short Term Stay 2 Bedroom,15124618,Richard,,MANDURAH,-32.52831,115.71784,Entire home/apt,150,2,133,2022-11-20,1.30,1,277,37,
747648,"",3925559,Lina,,STIRLING,-31.9251,115.88111,Entire home/apt,120,4,133,2022-09-15,1.10,2,237,11,
1761013,"BRIGHT, friendly, Hire car, airport pickup,bicycle",4570709,Amy'S Homestay,,COCKBURN,-32.0907,115.84102,Private room,44,2,119,2022-11-13,1.09,4,345,4,
2970012,Suffolk 1 Bedroom superb apartment walk everywhere,330588144,Mark And Joanne,,FREMANTLE,-32.05796,115.75033,Entire home/apt,170,7,100,2022-11-10,1.00,1,290,12,
756766,Four on Whatley Perth Maylands flat,512735,Sigrid,,BAYSWATER,-31.92752,115.8931,Entire home/apt,89,10,38,2022-11-05,0.36,10,292,9,
756802,Sevenoaks Apartment Perth Maylands,512735,Sigrid,,BAYSWATER,-31.92722,115.90156,Entire home/apt,87,10,21,2022-11-08,0.18,10,277,6,
2970107,Large comfortable room,14581111,Barb,,SWAN,-31.87066,115.8976,Private room,31,2,54,2019-09-22,0.55,3,85,0,
756823,The Salon at Sevenoaks  Maylands Perth,512735,Sigrid,,BAYSWATER,-31.92825,115.90278,Entire home/apt,127,7,31,2022-07-08,0.26,10,316,6,
1761188,Sandpiper Apartment By The Beach,9258115,Dawn,,BUSSELTON,-33.65855,115.28903,Entire home/apt,152,2,69,2022-11-09,0.65,1,1,20,
1784511,Zamia House ocean views Injidup,479752,Jani,,BUSSELTON,-33.69664,115.00942,Entire home/apt,300,2,63,2022-10-07,0.57,1,155,9,
2970301,Fremantle Hideaway modern and close to the centre,14820023,Mary,,FREMANTLE,-32.05878,115.752,Entire home/apt,240,5,7,2022-11-17,0.08,23,274,3,
1789903,King Single Rm3 Upmarket Suburb Close to Beaches,3754542,Margaret,,STIRLING,-31.91586,115.7777,Private room,75,2,18,2022-06-27,0.16,7,291,1,
2970355,Oceanside 22 fabulous 2 bedroom beachfront retreat,14820023,Mary,,FREMANTLE,-32.06186,115.74143,Entire home/apt,280,5,22,2022-05-19,0.26,23,267,2,
1816845,Saint Oswalds,461653,Robert,,DENMARK,-34.99823,117.3342,Entire home/apt,210,3,66,2022-11-07,0.70,1,304,10,
760919,Seaside Short Term Rental Apartment,4011409,Wendy,,JOONDALUP,-31.83472,115.75214,Entire home/apt,60,14,141,2022-11-13,1.18,1,213,9,
2977128,"Condo Sleeps 6, Kiddy Equipped, Ocean Views",15184744,Peter,,COTTESLOE,-32.00493,115.7546,Entire home/apt,284,5,70,2022-11-01,0.82,1,259,14,
768678,Inner City / Kings Park / West End,4054831,Graeme,,PERTH,-31.95353,115.84769,Private room,70,7,3,2016-09-13,0.03,1,328,0,
2981012,Villa 11,14820023,Mary,,FREMANTLE,-32.06011,115.7565,Entire home/apt,280,5,12,2022-11-20,0.25,23,70,2,
1836823,Soothing nature all the comforts!,9602986,(Email hidden by Airbnb),,NANNUP,-34.07643,115.79588,Entire home/apt,345,2,66,2022-11-08,0.61,1,245,10,
2990389,St Clair Studio light & spacious with forest views,2472194,Jen,,AUGUSTA-MARGARET RIVER,-33.94447,115.05117,Entire home/apt,266,2,436,2022-11-20,4.22,3,237,76,
